station_id,latitude,longitude,elevation,start_date,end_date,prcp_zero,prcp_ct,srad_ct,temp_ct,dewpt_ct,rh_ct,wspd_ct,wdir_ct,MGRS_TILE
E7002,44.275169372558594,-105.20683288574217,1306.43994140625,2015-04-01,2025-05-31,0,88360,0,86955,86955,86955,86955,86955,13TDK
F3690,45.055278778076165,-105.94833374023436,1197.9000244140625,2004-12-08,2004-12-09,1,21,21,21,21,21,21,21,13TDK
AS716,44.98860168457031,-105.20165252685545,1175.0,2007-08-23,2018-08-16,0,86931,32305,70598,70596,70596,70595,70595,13TDK
SDCW4,44.51689910888672,-104.43599700927734,1660.8690185546875,2008-05-28,2018-02-10,1,19608,11787,17250,0,5447,11787,0,13TEK
BFRW4,44.321941375732415,-104.94000244140624,1255.5,2009-06-04,2025-06-01,0,127412,0,83,0,0,0,0,13TEK
SNNW4,44.51694107055664,-104.43639373779298,1763.9000244140625,2022-11-23,2025-05-31,0,21773,0,20712,0,20631,0,0,13TEK
G1081,44.36383056640625,-104.81033325195312,1296.0,2022-01-12,2025-06-01,0,29329,0,27069,27066,27066,27075,27075,13TEK
MRCRF,44.259101867675774,-104.94129943847656,1452.0,2013-02-27,2023-04-27,0,86373,0,84166,0,84166,84166,84166,13TEK
CLCW4,44.48632049560546,-104.41056823730467,1801.4000244140625,2001-07-01,2025-05-31,0,208218,17,129489,1,1,1,1,13TEK
G4453,44.26733016967773,-104.97982788085936,1490.0,2024-02-14,2025-06-01,0,11205,10934,10934,10934,10934,10934,10934,13TEK
RDWS2,44.57389068603516,-104.04833221435545,1039.4000244140625,2009-06-04,2025-06-01,0,139485,0,0,0,0,0,0,13TEK
WY6,44.54280090332031,-104.0810317993164,1088.0999755859375,2011-02-23,2025-05-31,0,118028,0,115243,115244,115293,115292,115204,13TEK
D8324,44.693450927734375,-104.5444564819336,1162.0,2011-08-24,2023-06-03,0,101895,0,96233,96233,96233,96246,86764,13TEK
MALZ,45.0027503967285,-104.37361907958984,1318.9000244140625,2001-07-01,2013-07-09,0,100631,25,49108,49103,49107,49104,47845,13TEK
BFAW4,44.78916931152344,-104.48139190673828,1097.9000244140625,2022-11-23,2025-05-31,1,21743,0,20074,0,0,0,0,13TEK
KIKA,44.29413604736328,-104.62925720214844,1325.8800048828125,2004-11-24,2025-05-31,0,165084,58,157834,157832,157881,158013,157978,13TEK
IKA,44.290000915527344,-104.62000274658205,1335.0,2001-07-03,2004-11-15,0,23663,0,19710,19713,19710,19583,19583,13TEK
SD506,44.79919052124024,-104.03504180908205,980.7999877929688,2020-01-15,2023-05-10,1,671,0,611,611,611,605,606,13TEK
KEYW4,44.381938934326165,-104.77916717529298,1234.4000244140625,2009-06-04,2025-06-01,0,139792,0,122295,0,0,0,0,13TEK
AWSW4,44.27780151367188,-104.11309814453124,1800.800048828125,2010-11-24,2014-09-08,0,33158,32244,32239,32135,32244,32244,30664,13TEK
SD030,44.799331665039055,-104.03543853759768,969.0,2012-04-11,2013-07-09,1,9240,0,8616,8462,8462,7974,7967,13TEK
MTALZ,45.0027503967285,-104.37361907958984,1066.199951171875,2013-07-17,2025-05-31,1,103082,0,95575,95430,96085,96542,96283,13TEK
E7313,44.401329040527344,-104.37033081054688,1455.0,2015-05-20,2017-09-29,0,20711,0,19863,19863,19863,19863,19863,13TEK
BWSW4,44.74972152709961,-104.04694366455078,943.7000122070312,2009-06-04,2025-06-01,0,138347,0,0,0,0,0,0,13TEK
TS936,44.27780151367188,-104.11309814453124,1800.800048828125,2010-10-20,2010-11-23,0,803,791,791,790,791,791,791,13TEK
F4438,44.59722137451172,-104.42749786376952,1609.300048828125,2004-12-08,2004-12-09,1,21,17,17,17,17,17,17,13TEK
F0176,44.48117065429688,-104.15550231933592,1289.0,2016-12-21,2019-07-21,0,22223,0,21663,21663,21663,21663,21663,13TEK
D0713,44.3508415222168,-104.80351257324217,1286.0,2008-07-16,2025-06-01,0,147359,0,140675,140675,140675,140853,140853,13TEK
DVLW4,44.581668853759766,-104.71944427490232,1188.699951171875,2004-01-16,2025-05-31,0,186048,177050,179567,179193,179555,178341,168336,13TEK
BRLW4,44.59722137451172,-104.42805480957033,1609.300048828125,2001-07-01,2025-06-01,0,207946,178773,194324,193996,194265,194238,191986,13TEK
E1951,44.50883102416992,-104.2300033569336,1240.800048828125,2013-01-30,2014-11-14,0,15678,0,14021,14021,14021,14021,14021,13TEK
WRLWS,44.01020050048828,-107.96219635009768,1341.135986328125,2012-04-30,2025-05-31,0,111207,0,107060,0,107060,107060,107060,13TBJ
KWRL,43.9658317565918,-107.95082855224608,1288.0999755859375,2021-02-03,2021-02-17,1,336,0,336,336,336,335,335,13TBJ
F1153,44.029830932617195,-107.94483184814452,1239.0,2017-06-21,2025-05-31,0,69443,0,68751,68751,68751,68751,68751,13TBJ
PC457,44.03033065795898,-107.72628784179688,1468.199951171875,2024-05-22,2025-05-31,1,8837,0,8481,8481,8481,8481,8481,13TBJ
WRLSS,44.01129913330078,-107.9530029296875,1341.135986328125,2012-04-30,2019-07-22,0,61047,0,50242,0,50242,50242,50242,13TBJ
TT354,43.849166870117195,-107.92277526855467,1377.699951171875,2016-01-27,2016-01-28,1,30,16,29,29,29,29,29,13TBJ
PSDW4,43.849166870117195,-107.92277526855467,1377.699951171875,2016-02-03,2025-05-31,0,81323,77977,79330,79184,79329,79303,77972,13TBJ
PC456,43.40324020385742,-107.95887756347656,1911.0999755859373,2024-05-22,2025-05-31,1,8837,0,8767,8767,8767,8767,8767,13TBJ
WRLES,44.01800155639649,-107.94879913330078,1341.135986328125,2012-04-30,2018-05-02,0,15524,0,10415,0,10415,10415,10415,13TBJ
PC549,43.493141174316406,-106.50775146484376,1693.800048828125,2024-08-28,2025-05-31,1,6485,0,6432,6432,6432,6432,6429,13TCJ
BTNW4,43.88999938964844,-107.05999755859376,2499.39990234375,2001-07-02,2025-05-31,0,208613,17,129292,0,0,0,0,13TCJ
A3578,43.87480163574219,-106.5096969604492,1432.9000244140625,2019-03-20,2020-06-30,1,9358,0,8122,0,8122,8122,0,13TCJ
D1326,43.714500427246094,-106.63300323486328,1427.0,2008-09-25,2025-05-31,0,127561,0,115564,115562,115562,115564,115564,13TCJ
F4461,44.10667037963867,-107.22389221191406,2500.0,2004-12-08,2004-12-09,1,21,21,21,21,21,21,21,13TCJ
KAYW4,43.647499084472656,-106.80809783935545,1493.5,2009-06-04,2025-06-01,0,130387,0,118790,0,0,0,0,13TCJ
LEIW4,44.106666564941406,-107.22389221191406,2500.0,2003-08-13,2025-05-31,0,186640,172380,174875,174416,174866,174872,172762,13TCJ
SXXW4,43.695560455322266,-106.30667114257812,1329.5,2009-06-04,2018-07-03,0,79251,0,124,0,0,0,0,13TCJ
WY62,43.428321838378906,-106.38591003417967,1573.0999755859375,2019-10-16,2025-05-31,1,49134,0,48162,48161,48191,48164,48162,13TCJ
C3071,43.408668518066406,-106.27249908447264,1505.0,2005-01-05,2025-05-31,0,44423,33,40121,40048,40048,39936,39936,13TCJ
IDV,43.93999862670898,-106.63999938964844,1524.0,2001-07-03,2004-11-15,0,26882,1,21779,21783,21779,21723,21723,13TCJ
PCRW4,43.56940078735351,-106.97830200195312,1962.9000244140625,2001-07-01,2025-05-31,0,204640,174741,190777,190575,190868,190700,188035,13TCJ
WY63,43.544578552246094,-106.48310089111328,1521.0,2019-10-16,2025-05-31,1,45286,0,44632,44632,44667,44526,44521,13TCJ
NWSW4,44.013328552246094,-107.42749786376952,1346.9000244140625,2012-05-02,2025-05-31,0,45394,0,0,0,0,0,0,13TCJ
BARW4,43.61109924316406,-106.88999938964844,1546.9000244140625,2011-05-11,2025-06-01,0,121126,0,0,0,0,0,0,13TCJ
TR384,44.10667037963867,-107.22389221191406,2500.0,2002-07-17,2003-08-13,0,9376,2173,7810,7809,7809,7810,7705,13TCJ
WY41,44.167701721191406,-107.2483901977539,2446.89990234375,2013-02-20,2025-05-31,0,95106,0,87560,87401,86820,77828,77827,13TCJ
HAZW4,44.02777862548828,-107.0802764892578,2493.300048828125,2009-06-04,2022-07-12,0,89710,0,34989,0,0,0,0,13TCJ
MDDW4,43.630001068115234,-107.18000030517578,2365.0,2001-07-01,2025-05-31,0,208217,17,131352,0,0,0,0,13TCJ
KIDV,43.89863967895508,-106.63832855224608,1597.199951171875,2004-11-24,2025-05-29,0,158373,58,143815,143279,143237,144756,144738,13TCJ
MFBW4,43.577781677246094,-107.13777923583984,2200.699951171875,2009-06-04,2025-06-01,0,123248,0,51470,0,0,0,0,13TCJ
PC578,44.02151870727539,-106.64227294921876,1428.5999755859375,2024-10-23,2025-05-31,1,5141,0,5091,5091,5091,5091,5091,13TCJ
PWDW4,44.1599998474121,-107.12999725341795,2889.5,2001-07-01,2025-05-31,0,207560,17,130344,2,2,1,1,13TCJ
C3623,43.74782943725586,-106.49617004394533,1433.5,2005-04-20,2007-09-25,0,20931,40,13349,13349,13349,13349,13349,13TCJ
E3317,43.85982894897461,-106.83183288574217,1647.0999755859375,2013-08-07,2025-05-31,0,97779,88867,96765,96765,96765,96765,96765,13TCJ
E0252,43.41299819946289,-106.27732849121092,1483.0,2012-06-06,2020-06-10,0,70196,0,69396,69396,69396,69396,69396,13TCJ
SPLW4,43.561401367187514,-107.3949966430664,1997.6999511718752,2001-07-01,2025-05-31,0,209510,179622,196772,196539,196775,196396,193930,13TCJ
PCMW4,43.9113883972168,-106.8888931274414,1743.5,2009-06-04,2020-08-25,0,88807,0,0,0,0,0,0,13TCJ
PC577,43.44995880126953,-106.3331832885742,1516.0999755859375,2024-10-23,2025-05-31,1,5141,0,5091,5091,5091,5091,5091,13TCJ
TR371,44.10667037963867,-107.22389221191406,2500.0,2001-09-26,2002-07-17,1,6938,0,6019,6019,6019,6019,5991,13TCJ
GVSW4,43.470001220703125,-107.23999786376952,2606.0,2001-07-01,2025-06-01,0,208661,17,132901,0,0,0,0,13TCJ
WY3,44.195838928222656,-106.25517272949217,1403.9000244140625,2011-02-23,2025-05-31,0,115993,0,108311,108309,111152,110275,113394,13TCJ
TR382,43.776901245117195,-107.30829620361328,1481.5999755859375,2004-03-18,2025-04-14,0,23805,21294,21591,21568,21572,21590,20843,13TCJ
D8613,44.036331176757805,-107.44766998291016,1353.43994140625,2011-10-06,2023-06-06,0,84890,74201,80276,80275,80275,80277,80277,13TCJ
E7001,44.229000091552734,-105.42716979980467,1397.199951171875,2015-04-01,2025-05-31,0,84399,0,83231,83230,83230,83231,83231,13TDJ
E0451,44.174999237060554,-105.63182830810545,1468.260009765625,2013-01-23,2023-12-08,0,92279,0,90950,90949,90949,90951,90951,13TDJ
BFU,43.930000305175774,-105.44000244140624,1420.0,2001-07-03,2004-11-15,0,25883,2,20992,20997,20992,20814,20814,13TDJ
WY4,44.21770095825195,-105.81272888183592,1467.9000244140625,2011-02-23,2025-05-31,0,117700,0,114697,114681,114719,114735,113305,13TDJ
DHS,44.220001220703125,-106.0,1280.0,2001-07-03,2025-05-31,0,144783,1,136692,136696,136727,136305,136185,13TDJ
RHKW4,43.55055618286133,-105.09222412109376,1584.699951171875,2001-07-01,2025-05-31,0,206999,178741,195198,194206,194532,194537,193069,13TDJ
F6088,44.242000579833984,-105.66867065429688,1476.5899658203125,2019-09-18,2022-12-29,0,24285,0,22120,22120,22120,22120,22120,13TDJ
AN679,44.14720153808594,-105.5302963256836,1427.699951171875,2010-02-18,2018-05-14,0,69927,0,54301,0,54275,54292,15974,13TDJ
AN780,44.20890045166016,-106.22889709472656,1359.4000244140625,2010-11-04,2012-10-24,1,15430,4772,4772,0,4772,0,0,13TDJ
AW252,43.549999237060554,-105.25,1448.0,2005-04-06,2016-06-14,0,49983,58,40206,40206,40206,40012,40206,13TDJ
KDHS,44.219062805175774,-106.10477447509768,1239.9263916015627,2004-11-24,2025-05-31,0,160211,58,147058,147057,147253,153060,152725,13TDJ
WACTB,43.45389938354492,-105.26480102539062,1470.0999755859375,2021-04-21,2025-06-01,1,35562,33944,33944,33944,33944,33942,33844,13TDJ
E8925,43.59999847412109,-106.19999694824217,1518.7900390625,2016-04-13,2025-05-31,0,65129,0,63961,63961,63961,63962,26605,13TDJ
KBFU,43.93252944946289,-105.44670104980467,1413.0999755859375,2004-11-24,2025-05-31,0,162355,58,156575,155729,155372,156529,156512,13TDJ
WY5,43.61740112304688,-105.78589630126952,1638.6319580078125,2011-02-23,2025-05-31,0,97352,0,92382,92383,92394,92399,92332,13TDJ
E9507,43.749168395996094,-105.50232696533205,1498.8599853515625,2016-08-01,2025-05-31,0,76042,0,74719,74719,74719,74719,74719,13TDJ
C5905,44.22549819946289,-105.74967193603516,1460.0,2006-05-25,2008-10-29,1,6973,0,187,187,187,187,187,13TDJ
BCNW4,43.85889053344727,-104.1066665649414,1359.4000244140625,2009-06-04,2015-03-24,0,50535,0,1,0,0,0,0,13TEJ
E7262,43.93233108520508,-104.92350006103516,1456.0,2015-05-13,2025-05-31,0,87776,74884,85876,85875,85875,85876,84378,13TEJ
G3798,43.72433090209961,-104.04116821289062,1728.0,2023-08-09,2025-05-31,0,14278,0,14023,14023,14023,14023,14023,13TEJ
A1119,43.88140106201172,-104.19190216064452,1438.4000244140625,2013-01-16,2020-06-30,0,62251,56034,51959,0,51948,50114,50214,13TEJ
CRSW4,43.42110824584961,-104.13111114501952,1104.9000244140625,2009-06-04,2025-06-01,0,119026,0,0,0,0,0,0,13TEJ
AN778,43.88140106201172,-104.19190216064452,1438.4000244140625,2010-11-03,2011-05-25,1,4505,1186,1186,0,1186,0,0,13TEJ
UPTNB,44.099700927734375,-104.62190246582033,1315.8370361328125,2012-04-30,2025-05-31,0,112436,0,107419,0,107419,107419,107419,13TEJ
TT816,44.04750061035156,-104.4368896484375,1356.0999755859375,2024-03-02,2025-04-21,1,1684,0,1669,1669,1669,1669,1649,13TEJ
WY64,44.08081817626953,-104.13607788085936,1790.0999755859375,2019-10-16,2025-05-31,1,49134,0,47906,47906,47925,47922,47922,13TEJ
SD533,44.19805145263672,-104.03672790527344,1974.5,2020-01-15,2023-05-10,1,672,0,552,552,552,536,547,13TEJ
A2305,43.84999847412109,-104.19999694824217,1314.9000244140625,2016-04-06,2016-10-26,1,4633,3799,3799,0,3799,3799,0,13TEJ
AN836,43.88140106201172,-104.19190216064452,1438.4000244140625,2011-06-03,2012-11-04,1,10352,1798,1798,0,1798,0,0,13TEJ
SD004,44.19839096069336,-104.03739166259768,1941.9000244140625,2012-04-11,2013-07-09,1,9001,0,8267,7488,7491,7454,7620,13TEJ
TS400,44.23030090332031,-104.07091522216795,1968.0999755859373,2005-09-14,2025-05-31,0,86237,82990,81328,81075,83022,83052,80589,13TEJ
D2989,42.494171142578125,-107.8441696166992,1943.0,2009-06-24,2025-05-31,0,126618,0,118989,118987,118987,118989,118989,13TBH
PC391,42.73612976074219,-106.30829620361328,2467.39990234375,2023-06-21,2025-05-31,1,16899,0,16603,16603,16603,16603,16541,13TCH
C8692,42.824829101562486,-106.30850219726562,1619.4000244140625,2007-09-06,2008-09-23,0,5172,0,3263,3263,3263,3263,3263,13TCH
PC576,43.17612075805664,-106.34427642822264,1628.199951171875,2024-10-23,2025-05-31,1,5141,0,5077,5077,5077,5077,5075,13TCH
PAT,42.560001373291016,-106.84999847412108,1920.0,2001-07-03,2004-11-15,0,26864,1,22791,22795,22790,22715,22715,13TCH
K22AX,42.6506996154785,-106.52400207519533,1685.9000244140625,2012-04-18,2025-06-01,1,114821,0,0,0,0,0,0,13TCH
AS206,42.82867050170898,-106.40067291259768,1572.0,2006-04-19,2008-03-18,0,14683,0,13378,13359,13359,13379,13379,13TCH
CMRW4,42.711101531982415,-106.34719848632812,2359.199951171875,2001-07-01,2025-06-01,0,208199,173245,189466,188828,189659,189300,187828,13TCH
C2930,42.85417175292969,-106.28949737548828,1570.0,2004-12-29,2007-08-03,0,22301,34,19600,19600,19600,19600,19600,13TCH
PTHW4,42.46805953979492,-106.85360717773436,1785.5,2009-06-04,2025-06-01,0,130973,0,127091,0,0,127076,119246,13TCH
RSNW4,42.856388092041016,-107.27222442626952,1944.5999755859373,2001-07-01,2025-05-31,0,208312,177815,194426,193131,194420,194335,192824,13TCH
C3960,42.82217025756836,-106.4146728515625,1567.300048828125,2005-06-23,2006-05-30,0,1873,0,420,420,420,420,420,13TCH
KHLD,43.092300415039055,-107.32198333740232,1863.9000244140625,2004-11-24,2025-05-31,0,161781,58,141364,141225,141103,153397,153345,13TCH
KCPR,42.897499084472656,-106.47306060791016,1630.0999755859375,2021-02-03,2021-02-17,1,336,0,336,336,336,336,336,13TCH
KTMH,43.119998931884766,-106.33000183105467,1755.0,2004-11-24,2025-05-31,0,163049,58,156169,155645,154933,157078,157017,13TCH
C2124,42.8328285217285,-106.30616760253906,1626.0,2004-05-26,2021-05-20,0,93325,35,75425,75337,75339,74360,74360,13TCH
HLD,43.09000015258789,-107.3199996948242,1859.0,2001-07-03,2004-11-15,0,26715,0,22746,22750,22745,22664,22664,13TCH
C0822,42.86666870117188,-106.34049987792967,1634.0,2002-12-18,2004-05-14,0,10658,0,6826,6797,6797,4452,4452,13TCH
SWEW4,42.4900016784668,-107.13333129882812,1803.5,2009-06-04,2025-05-31,0,139666,0,127887,0,0,0,0,13TCH
CASP,42.81919860839844,-106.38400268554688,1584.3487548828125,2003-10-15,2013-01-28,0,68289,56,2453,64,2427,66,65,13TCH
TS661,43.30896759033203,-107.05621337890624,2583.199951171875,2011-07-27,2024-07-09,0,28891,8424,28167,28158,28167,28160,27505,13TCH
KPAT,42.560001373291016,-106.85299682617188,1926.0,2004-11-30,2025-05-31,0,164694,58,154198,152739,152741,156379,156144,13TCH
WACDV,42.462078094482415,-107.19515991210936,1806.5999755859373,2020-08-26,2025-05-31,1,41547,39832,39832,39832,39832,39832,39781,13TCH
WY47,42.80625915527344,-106.3081283569336,1665.0999755859375,2016-02-03,2025-05-31,0,80777,0,78103,77608,76445,78643,78569,13TCH
PC393,42.77452850341797,-106.32819366455078,1920.9000244140625,2023-06-21,2025-05-31,1,11346,0,11300,11300,11300,11300,11284,13TCH
C3291,42.84167098999024,-106.31117248535156,1661.0,2005-02-16,2006-11-30,0,12282,6,11542,11542,11542,11542,11542,13TCH
MLSW4,42.84444046020508,-106.37860870361328,1569.0999755859375,2010-03-31,2025-01-15,0,75938,0,57157,0,0,0,0,13TCH
C6180,42.840328216552734,-106.3000030517578,1601.0,2006-07-13,2007-03-30,0,3180,0,1702,1702,1702,1702,1702,13TCH
A3030,42.84629821777344,-106.27770233154298,1591.199951171875,2016-12-14,2018-01-25,0,9764,8088,8088,0,8089,8086,0,13TCH
WY45,43.02922058105469,-106.80103302001952,1705.0999755859375,2016-02-03,2025-05-31,0,77178,0,74054,72835,72822,74381,74374,13TCH
C3480,42.84717178344727,-106.30816650390624,1601.0,2005-03-09,2007-10-01,0,21765,39,16662,16662,16662,16662,16662,13TCH
F2904,42.91217041015625,-106.34716796875,1607.6400146484375,2004-12-08,2025-06-01,0,61581,21,60852,60852,60852,60852,60852,13TCH
G4455,42.8611717224121,-106.26966857910156,1581.0,2024-02-14,2025-05-31,1,10537,0,9603,9603,9603,9603,9603,13TCH
F7361,42.94916915893555,-106.49967193603516,1628.0,2020-05-06,2025-05-31,0,44237,0,43767,43767,43767,43767,43767,13TCH
WY50,42.86639022827149,-106.34497070312499,1619.0999755859375,2019-10-16,2025-05-31,1,49133,0,47944,47803,47852,48137,48137,13TCH
CSPW4,42.73389053344727,-106.31861114501952,2407.89990234375,2001-07-01,2025-05-31,0,203613,53,124911,0,0,0,0,13TCH
AV259,42.8134994506836,-106.42733001708984,1584.0,2017-03-01,2018-07-29,0,11187,0,11055,11054,11054,11055,11055,13TCH
A1138,42.82229995727539,-106.36499786376952,1591.800048828125,2013-03-27,2020-06-30,0,60450,41195,51303,0,0,51101,6623,13TCH
PC392,42.76969146728516,-106.25187683105467,1914.8000488281248,2023-06-21,2025-05-31,1,16899,0,16602,16602,16602,16602,16562,13TCH
PC250,42.72732925415039,-106.52317810058592,1825.8000488281248,2022-06-22,2025-05-31,1,25259,0,24901,24901,24901,24901,24879,13TCH
PC387,42.77463150024414,-106.39176177978516,1788.0,2023-06-21,2025-05-31,1,15813,0,15518,15518,15518,15518,15508,13TCH
GRDW4,42.56555938720703,-106.69889068603516,1635.9000244140625,2016-04-20,2021-09-23,1,44374,0,0,0,0,0,0,13TCH
C9565,42.81999969482422,-106.4333267211914,1597.0,2008-01-16,2009-03-31,0,1079,0,583,583,583,583,583,13TCH
C3293,42.8466682434082,-106.32132720947264,1563.0,2005-02-09,2005-08-09,1,2838,0,1470,1470,1470,1470,1470,13TCH
PC377,42.79452896118164,-106.30726623535156,1776.0999755859375,2023-06-14,2025-05-31,1,12352,0,12301,12301,12301,12301,12291,13TCH
PC242,42.76031112670898,-106.32105255126952,2331.699951171875,2022-06-15,2025-05-31,1,25755,0,25451,25451,25451,25451,25322,13TCH
TMH,43.200000762939446,-106.5500030517578,1720.0,2001-07-03,2004-11-15,0,26882,0,22927,22928,22925,22877,22877,13TCH
PC390,42.73550033569336,-106.3484115600586,2434.699951171875,2023-06-21,2025-05-31,1,16899,0,16601,16601,16601,16601,16563,13TCH
CPRW4,42.85359954833984,-106.33110046386717,1554.5,2009-06-04,2024-10-20,0,134450,0,90377,0,0,0,0,13TCH
WACAL,42.554420471191406,-107.00499725341795,1799.5,2018-11-02,2020-08-03,1,15354,14884,14884,14884,14884,14884,0,13TCH
CPTW4,42.77389144897461,-106.1750030517578,1704.4000244140625,2016-12-09,2025-05-31,0,70913,0,51198,0,0,0,0,13TDH
A2327,43.09999847412109,-105.5,1652.199951171875,2016-04-06,2020-06-30,0,34976,30888,29757,0,30887,30889,29675,13TDH
WY56,42.59944915771484,-105.10250091552734,1435.9000244140625,2019-10-16,2025-05-31,1,42705,0,41490,39148,39207,41530,38407,13TDH
DRC,42.83000183105469,-105.77999877929688,1506.0,2001-07-03,2004-11-15,0,26868,1,22503,22508,22503,22096,22096,13TDH
GLNW4,42.83610916137695,-105.75833129882812,1508.199951171875,2009-06-04,2025-06-01,0,139660,0,134037,0,0,0,0,13TDH
PC575,42.6568489074707,-105.41989135742188,1503.0,2024-10-16,2025-05-31,1,5309,0,5032,5032,5032,5032,5027,13TDH
AT047,43.18199920654297,-105.25167083740232,1440.0,2008-10-15,2023-10-10,0,125734,0,107597,107592,107592,107598,107598,13TDH
PC240,42.58747863769531,-105.72422790527344,1841.5999755859373,2022-06-15,2025-05-31,1,25239,0,24472,24472,24472,24472,24415,13TDH
DCGW4,42.711669921875,-106.02861022949217,1719.0999755859375,2016-12-09,2023-11-01,0,52661,0,0,0,0,0,0,13TDH
PC380,42.73664855957031,-105.7983169555664,1991.0,2023-06-14,2025-05-31,1,15793,0,15498,15498,15498,15498,15451,13TDH
A1570,42.766998291015625,-105.30349731445312,1525.5660400390625,2014-10-22,2015-07-09,1,6211,3555,3555,0,3555,3555,0,13TDH
PC459,42.722820281982415,-106.11377716064452,1698.300048828125,2024-05-22,2025-05-31,1,8837,0,8767,8767,8767,8767,8754,13TDH
